uuid,w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,seed,A,B,C,D,E,Ltx_uH,Lrx1_uH,Lrx2_uH,M1,M2,k1,k2,Lmt_uH,Lmr1_uH,Lmr2_uH,Llt_uH,Llr1_uH,Llr2_uH,Copperloss_Tx,Copperloss_Rx_1,Copperloss_Rx_2,Coreloss_W,B_mean_leg_left,B_mean_leg_center,B_mean_leg_right,B_mean_leg_top_left,B_mean_leg_bottom_left,B_mean_leg_top_right,B_mean_leg_bottom_right
c0b9e6b1-de6a-48a2-8d5c-6c0854a1b623,50.0,2.2,10.6,11.6,14.0,46.0,0.0,0.51,14.0,33.0,0.175,0.01,2.0,16.0,0.105,0.09,0.1,0.35,1.7,1.3,3.6,4.4,26.0,14.0,1.2,0.3,4.0,1.8,0.53,3.3,2896613416,44.0,39.6,11.6,33.6,23.0,469.095307610381,19.1170053769014,19.1201193572113,93.6356938182903,93.6366099177926,0.988782923290311,0.988712074534921,458.630574400859,18.6905369006905,18.6909026260804,10.4647332095215,0.42646847621085604,0.429216731130918,5.23984072819911,3.36139227438303,0.398360820917014,1.53487,0.065500625661487,0.036046823224751,0.0856016967746422,0.0196832084631417,0.0197402034890166,0.0196308218539957,0.0195649018439862
5701eca0-28c8-407a-916f-4676080a7023,51.2,9.4,4.6,15.2,21.2,14.8,0.0,0.51,14.0,35.0,0.175,0.08,2.0,20.0,0.175,0.03,0.1,0.32,0.9,2.8,5.0,2.9,19.0,25.0,2.1,0.7,4.8,3.3,0.72,2.4,2791213268,76.4,57.599999999999994,15.2,12.0,7.4,1098.7279882154498,44.1378374461837,44.1477127444555,218.97855486576,218.980567257083,0.994376761021602,0.99427467710162,1086.4059107916898,43.6428379047479,43.6436400551861,12.3220774237628,0.494999541435805,0.5040726892694091,3.14648810601397,3.29882132975874,0.141343149653362,0.000465289,0.0166670975913519,0.0263013334815745,0.0221456369985182,0.0445586464472208,0.0445323603214443,0.0444101600463175,0.0443378507356589
0dcc2b7e-5ee0-46e0-9754-1d14af1e389a,6.8,9.4,9.4,21.2,4.4,12.4,0.0,0.5,14.0,13.0,0.14,0.06,2.0,7.0,0.07,0.01,0.1,0.16,0.5,0.5,1.7,2.6,27.0,12.0,1.9,1.7,3.4,3.2,0.39,1.6,1534809839,48.8,30.0,21.2,15.600000000000001,6.2,200.808891461731,8.22451464874644,8.22901103939278,39.9177823700119,39.9191432117544,0.982244933821089,0.982010020991699,193.741444619167,7.93505376052185,7.93559479941776,7.06744684256442,0.28946088822459004,0.293416239975024,3.93946131254237,5.5101809253517,0.572115663644119,3.90602,0.124022057239136,0.142875101412817,0.171184188072852,0.165114557416337,0.171127770230867,0.168557743522848,0.166008427444323
aa884901-d17f-4ac6-b376-7c6d7a161c64,30.8,3.4,11.8,15.2,17.6,28.0,0.0,0.5,14.0,24.0,0.07,0.06,2.0,27.0,0.07,0.04,0.1,0.34,1.2,2.7,4.7,4.9,8.0,25.0,4.3,4.4,0.6,4.6,0.77,1.5,2020967772,57.2,50.400000000000006,15.2,25.8,14.0,434.916680458296,17.6574243883115,17.6658930728922,86.4151033059923,86.4155498705029,0.986104506580541,0.985873213252062,422.913892488677,17.1701165186774,17.170293978038,12.0027879696185,0.48730786963411704,0.49559909485416104,7.74268423842026,8.06354003196471,0.34238997116003,1.40019,0.0649455190522883,0.0457199858127515,0.0965989386283899,0.0294720717653278,0.0294120470767757,0.0300821586857297,0.0300992414822337
6e69b7f7-1d93-445e-a92c-819cbf89a746,42.8,13.0,11.8,24.8,8.0,46.0,0.0,0.51,14.0,34.0,0.175,0.06,2.0,22.0,0.175,0.1,0.1,0.37,0.8,4.5,3.4,3.3,26.0,8.0,4.0,4.5,2.9,4.5,0.56,1.5,1494260717,66.8,40.8,24.8,34.8,23.0,1370.56981195773,54.9961350030678,55.0071216431851,272.703788943355,272.701744776757,0.993286439469291,0.993179794499029,1352.2287793481,54.2601740204938,54.2593605633721,18.3410326096262,0.735960982574,0.7477610798130381,7.03954483832189,4.84997541030235,0.635815509190004,0.000234078,0.0151574928027755,0.0190682684784251,0.0197582468712821,0.0216849674548533,0.0222830482346646,0.0211638798079993,0.0217151409149907
6d0a8778-b67b-4606-b2c4-2839454c4fa8,45.2,8.2,8.2,14.0,11.6,28.0,0.0,0.51,14.0,22.0,0.14,0.01,2.0,34.0,0.175,0.01,0.1,0.46,0.8,1.5,2.7,3.1,5.0,20.0,5.0,3.5,1.4,1.3,0.21,2.1,2640195068,53.599999999999994,37.2,14.0,22.2,14.0,912.044893123826,36.7170506197101,36.7245446042623,181.913886473469,181.915392770464,0.994085754528717,0.993992553600054,901.288680145722,36.2840276190103,36.2846285049471,10.7562129781042,0.433023000699831,0.439916099315237,13.4298557407953,3.31172304357041,0.51959371710101,0.00036302000000000003,0.0221137746390088,0.0323840564500682,0.0285494003475073,0.0279973978599992,0.0277447830249047,0.0283631901081542,0.0282267227318474
07b7e2c8-1957-4858-a3cd-b22673fb2213,22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,3443604226,82.4,56.4,14.0,17.4,14.0,466.567306357828,18.8609653432487,18.8634933347582,92.6856669062428,92.6850187365788,0.988037592973244,0.987964475729905,455.471535709598,18.4124192432517,18.4121617205891,11.0957706482299,0.44854609999697903,0.45133161416910506,4.71799458236039,5.23013672174426,1.16181275810429,3.30616,0.0275832399956192,0.0655354340052343,0.0407294749512182,0.139588896132381,0.139498791070437,0.137838844912127,0.138135183019563
5c89ecb3-5efa-4ea4-b0a7-8f8d2d378dd2,28.4,5.8,9.4,18.8,20.0,38.8,0.0,0.5,14.0,19.0,0.175,0.09,2.0,19.0,0.07,0.03,0.1,0.1,1.8,0.4,4.6,4.0,9.0,16.0,4.6,3.6,1.7,4.1,0.34,2.2,3728131392,70.4,58.8,18.8,28.799999999999997,19.4,558.218635025301,22.5392112652526,22.540141095315,110.797975980855,110.797495837575,0.987780172775792,0.987755518061305,544.659320017095,21.9917263795712,21.991535777592,13.5593150082062,0.547484885681428,0.548605317723051,6.03081390669828,6.46544770829283,1.16607459873703,1.18732,0.0428924159260635,0.039914361055836,0.0635331517992924,0.0399083501752505,0.0396667732686368,0.0396910879722911,0.0396915704210844
7130a019-e3b5-4b87-95fa-1290b6a91f09,10.4,3.4,9.4,11.6,23.6,7.6,0.0,0.5,14.0,17.0,0.07,0.01,2.0,11.0,0.105,0.01,0.1,0.14,1.1,0.8,4.6,3.4,29.0,10.0,3.8,2.5,3.8,3.7,0.19,2.6,2713612095,65.6,58.800000000000004,11.6,13.2,3.8,150.808219617939,6.16814203782125,6.16915989452535,29.9177941867931,29.9180448810225,0.980934210061923,0.980861502995459,145.112483388835,5.93518318345587,5.93528265084301,5.69573622910402,0.232958854365382,0.233877243682335,14.6748726175853,2.54619210053342,0.420624947962947,4.17178,0.187233257232354,0.172401194293436,0.254737988848916,0.102931685713883,0.102968968622108,0.103783181802594,0.103811500119473
79904e87-7bfa-4fad-a1e5-28e40cf62912,23.6,3.4,11.8,17.6,26.0,31.6,0.0,0.51,14.0,34.0,0.07,0.03,2.0,31.0,0.14,0.09,0.1,0.26,2.3,2.8,4.3,5.0,2.0,5.0,2.9,0.4,0.9,0.4,0.4,3.8,1445742569,76.4,69.6,17.6,27.6,15.8,351.840209104734,14.2764345001153,14.2775603727557,69.7547222634014,69.7551034508361,0.984217312884344,0.984183884576318,340.821882242725,13.8293496653643,13.8295008117973,11.0183268620094,0.447084834750976,0.448059560958411,14.1367603107963,2.07201564383212,0.5683681308882,2.13478,0.0885526237322664,0.0503112183908148,0.119219880463167,0.0370275299872321,0.0370499214971968,0.0375294078592148,0.0375189000385616
7b56de57-4a2a-4b99-9326-03d9612cb6d9,15.2,4.6,4.6,26.0,8.0,22.0,0.0,0.51,14.0,21.0,0.07,0.05,2.0,26.0,0.14,0.02,0.1,0.24,0.5,2.6,2.1,2.7,21.0,10.0,3.0,4.0,3.6,1.6,0.32,1.9,438429218,51.2,42.0,26.0,15.6,11.0,307.338070927058,12.4351196904671,12.4385559177351,60.671686120429,60.6721405496773,0.981415469287745,0.981287248665662,296.020753183244,11.9772128639719,11.9773922826289,11.3173177438141,0.45790682649523096,0.461163635106201,5.51840282229452,3.53055242210352,0.744626042557316,3.12834,0.109999715689354,0.0531652815881173,0.146452776794759,0.147989585163413,0.146981172999782,0.150956149402793,0.1508200470685
af2185b5-b966-4eef-9647-7eed72291f5a,17.6,8.2,11.8,23.6,23.6,43.6,0.0,0.51,14.0,28.0,0.07,0.03,2.0,35.0,0.07,0.03,0.1,0.08,1.1,3.3,4.9,4.4,17.0,2.0,3.5,0.5,4.8,1.1,1.05,3.5,3115533672,87.2,70.80000000000001,23.6,33.6,21.8,450.453717903202,18.1293666550857,18.1300543764175,89.4759516316583,89.4758609147863,0.990124762170836,0.990104979118329,441.60097110425,17.7730710219407,17.7730349828361,8.85274679895188,0.356295633144987,0.35701939358142804,6.8920818419103,4.80732840618722,,2.89841,4.69607429944552e-05,0.0230961036933133,5.39300723748134e-05,7.74464940221847e-05,7.65499015027113e-05,7.87197807818694e-05,7.76855927791291e-05
b1324ea6-8b87-4b54-8b6c-209c538f99d6,15.2,8.2,2.2,5.6,21.2,47.2,0.0,0.5,14.0,7.0,0.14,0.02,2.0,33.0,0.07,0.04,0.1,0.45,2.2,0.6,4.8,2.3,7.0,29.0,2.3,0.1,4.2,5.0,0.43,1.7,1948210525,64.39999999999999,48.0,5.6,25.8,23.6,155.256289769931,6.35307927563477,6.36038776507635,30.4955000515744,30.4955538442073,0.970999530900809,0.970443212304091,146.381854065981,5.98993782972447,5.98995896168233,8.87443570395046,0.363141445910298,0.370428803394022,4.30400650484803,5.03054547241846,0.322944412340939,19.5918,0.0569318456172483,0.235347187136206,0.0929881547871626,0.319839018849216,0.316225870815227,0.31531268038779,0.311775313927957
c0adaa4f-7fc0-43bc-a627-2710aa2be48c,47.6,5.8,7.0,8.0,24.8,8.8,0.0,0.51,14.0,25.0,0.105,0.06,2.0,12.0,0.07,0.05,0.1,0.22,2.8,2.0,4.8,4.2,7.0,13.0,4.9,3.0,4.2,1.6,0.27,3.1,3481834932,69.2,57.6,8.0,11.4,4.4,633.865352598191,25.6484846294843,25.6505351690711,125.655676694688,125.655395954905,0.985491200804743,0.985449607550944,615.605534349942,24.9096263439546,24.9095150379561,18.2598182482491,0.7388582855297231,0.7410201311150459,31.7603430674738,7.21892823315243,1.9523172317278,0.000440195,0.0312025009355805,0.0534573569215154,0.0376703253176359,0.0319186118083349,0.0319253766208434,0.0320045461071881,0.0320113279173106
20747d1a-bd5f-4f7d-8342-764de53d91ec,33.2,2.2,3.4,8.0,6.8,18.4,0.0,0.5,14.0,35.0,0.175,0.01,2.0,13.0,0.175,0.08,0.1,0.43,0.8,0.5,4.6,2.3,27.0,6.0,3.9,2.0,4.3,0.8,0.17,1.7,2318077741,26.0,21.6,8.0,12.6,9.2,291.068954960028,11.8175004940569,11.8232937126091,57.6964408542615,57.6969251583532,0.983757973933496,0.983525187471339,281.690640835887,11.4367376888629,11.4369296896873,9.37831412414138,0.380762805193984,0.386364022921765,9.15780055474155,3.53738549915498,0.717564244052759,1.88633,0.106621603461121,0.0775179241226609,0.131771547654175,0.0910099909837804,0.0907808438538431,0.0912191615177531,0.0914865491737925
a50fbc31-4b3d-4481-9d22-a2b71dae3db9,42.8,7.0,13.0,11.6,24.8,34.0,0.0,0.5,14.0,27.0,0.175,0.09,2.0,29.0,0.105,0.07,0.1,0.41,2.8,2.5,4.8,4.7,9.0,10.0,2.4,4.5,2.9,1.6,1.62,3.4,3933072911,75.2,61.2,11.6,30.0,17.0,724.970501352384,29.2321275839522,29.2347309554352,144.151314223879,144.150438790031,0.990212092355286,0.990161988553422,710.848067175208,28.6626853833481,28.6623372462686,14.1224341771761,0.569442200604129,0.572393709166568,4.47732711959118,3.62931481240693,0.840192189837344,0.000551083,0.0273510922365415,0.0405719348713923,0.0353249922986102,0.0189496123936464,0.0189703340726624,0.0183515754573391,0.0183883023208191
81165bcf-216c-4149-9217-087d51c8dd5f,12.8,8.2,13.0,12.8,16.4,29.2,0.0,0.51,14.0,32.0,0.175,0.07,2.0,20.0,0.14,0.1,0.1,0.39,2.0,1.1,4.8,3.8,6.0,26.0,1.1,1.4,1.1,3.2,0.3,3.1,2672623689,62.0,45.599999999999994,12.8,27.6,14.6,255.795866638279,10.3939325434941,10.3983868504711,50.7955012435651,50.7968014969052,0.985118652112781,0.984932845715682,248.239339228735,10.0868828745918,10.0873992853247,7.55652740954368,0.307049668902303,0.31098756514639003,5.01805405962989,1.90387913122906,0.370498869506269,3.3059,0.0681138645966136,0.123920854411085,0.0967488132644678,0.0616116664609162,0.0606750551988933,0.0645195059014397,0.064780185343622
2c9dcec4-645b-4b5a-ac95-9196684d35e4,52.4,10.6,7.0,3.2,4.4,19.6,0.0,0.5,14.0,34.0,0.14,0.01,2.0,14.0,0.035,0.01,0.1,0.14,0.4,3.8,2.9,2.9,14.0,12.0,1.2,1.3,4.3,3.3,0.14,1.0,964468004,33.2,12.0,3.2,16.8,9.8,415.636380820686,16.8777747401001,16.8850067088662,82.1345365498295,82.1349986227343,0.980644146946456,0.980439631745843,399.702105173094,16.2307305268488,16.2309131492197,15.9342756475921,0.6470442132512599,0.654093559646484,6.31643376236035,2.67913462028043,0.89959272642351,1.11997,0.0171509352201944,0.116960228360233,0.0190140130429951,0.0303924599837235,0.0300471751659009,0.0307583504088873,0.030211537745105
089b4c76-d9ae-4c80-920d-9cf37a11f490,9.2,7.0,3.4,10.4,20.0,43.6,0.0,0.51,14.0,29.0,0.07,0.03,2.0,17.0,0.14,0.04,0.1,0.29,2.7,1.9,5.0,2.1,12.0,16.0,2.6,0.6,2.7,2.5,0.15,1.9,2705860852,64.4,50.4,10.4,25.2,21.8,139.873393158795,5.70365890416754,5.70563088194361,27.0972700160402,27.0974961176198,0.959359125553909,0.959201328153792,128.735265319895,5.24947615654537,5.24956376092782,11.1381278388998,0.45418274762216604,0.456067121015786,18.0896503991433,8.2835864623565,0.301972795330147,22.2702,0.116863155384038,0.217355847011742,0.170839130407868,0.346699447706884,0.34463032584064,0.34957747741632,0.350600698175384
cdc2cc11-2ad6-47f8-8445-0502c3449aa8,6.8,8.2,8.2,9.2,16.4,8.8,0.0,0.51,14.0,29.0,0.105,0.03,2.0,29.0,0.105,0.04,0.1,0.25,1.4,1.2,4.7,3.2,25.0,13.0,2.7,3.6,1.2,4.7,0.96,1.7,3326933476,58.39999999999999,42.0,9.2,12.6,4.4,122.191393018582,5.04443629923923,5.04920911078324,24.1314950257567,24.1323814488387,0.971980606383324,0.971556797869818,115.439866346601,4.76571252518223,4.76606264979475,6.7515266719808,0.27872377405700305,0.283146460988493,76.5798970963358,19.5989125722534,0.618892796575219,9.07148,0.120313536356268,0.325478653001035,0.191873799018701,0.189044118802573,0.1886478659386,0.207092756702539,0.206672219956579
7c696cac-b1e9-4bc6-aa37-37d3aa5d94ae,51.2,7.0,3.4,16.4,8.0,30.4,0.0,0.51,14.0,34.0,0.07,0.06,2.0,27.0,0.07,0.02,0.1,0.39,0.5,3.0,4.3,4.0,25.0,16.0,1.5,4.1,4.3,4.8,0.21,2.8,1764849512,46.4,32.4,16.4,18.599999999999998,15.2,991.26780100975,39.6966376661287,39.6997445480308,196.571132227313,196.569260292958,0.990940042131616,0.990891829850482,973.387478055797,38.9805963492077,38.9798539332769,17.8803229539533,0.716041316921045,0.7198906147538691,13.8045152547695,4.49146762609855,0.507286030958122,0.00048216800000000005,0.0246766353467853,0.0247037596784543,0.0290053437012012,0.0597105797601364,0.0609780881896551,0.060207315894242,0.0594330226172375
9f1d4bbc-2fde-428d-afa0-a6c43271bf80,47.6,5.8,10.6,5.6,8.0,47.2,0.0,0.51,14.0,31.0,0.105,0.05,2.0,31.0,0.175,0.1,0.1,0.32,0.5,0.6,3.7,3.3,11.0,3.0,0.9,4.4,1.7,4.7,0.23,2.1,6263707,33.2,21.6,5.6,34.2,23.6,465.527541204688,18.8882120267409,18.8932535191889,92.6545964391404,92.6536086105948,0.988095347637171,0.987952973641029,454.509629029258,18.4411736824079,18.440780466715,11.0179121754305,0.44703834433296696,0.45247305247386904,13.9950336539356,13.579374843132,0.635081209295864,1.37687,0.0303230059950165,0.0762694676565016,0.0368010771207897,0.0203535198998657,0.0207167257339211,0.0208550130610987,0.0215542264706195
07b28bde-f417-4021-a332-cbbeb54e1f77,28.4,9.4,5.8,14.0,22.4,8.8,0.0,0.51,14.0,32.0,0.07,0.07,2.0,23.0,0.175,0.03,0.1,0.22,1.3,1.4,4.9,4.3,0.0,13.0,2.3,2.2,4.4,4.7,1.09,2.8,1163157732,77.6,58.8,14.0,10.2,4.4,605.26770237815,24.4103709604865,24.4126376831668,120.863968553913,120.863574755103,0.994342289424861,0.994292886209437,598.438217847965,24.1349387010157,24.1347814284262,6.82948453018458,0.275432259470793,0.277856254740601,5.75848857117659,2.53434707416273,0.728619465352137,0.0009428650000000001,0.0295594133034046,0.0515963155454119,0.0421370294324841,0.0639755393050727,0.0640015363240987,0.0636243849867556,0.0636041869971719
15aa3ed6-d0a9-474d-a195-1abaf2b29d1c,27.2,11.8,2.2,9.2,10.4,19.6,0.0,0.5,14.0,30.0,0.14,0.08,2.0,10.0,0.035,0.02,0.1,0.33,0.8,2.7,3.6,4.9,25.0,13.0,2.3,1.0,3.5,1.6,0.7,3.3,4188923464,53.60000000000001,30.0,9.2,12.0,9.8,453.917506122678,18.2953499594778,18.2971622269789,90.3841866363227,90.3854249076496,0.991821748890068,0.991786216874251,446.523363149856,17.9973256896193,17.9978188228952,7.3941429728217,0.29802426985846503,0.29934340408373905,4.76647595621432,7.2716030794483,1.11951473380828,2.63576,0.0259373541309138,0.0802372616551246,0.0337764277267012,0.171718771784771,0.17377162776852,0.176428125364373,0.177358500402887
9d00087a-6c19-47aa-bd75-92cf7a45ecbe,39.2,8.2,9.4,24.8,17.6,29.2,0.0,0.5,14.0,14.0,0.14,0.09,2.0,12.0,0.105,0.03,0.1,0.25,1.6,1.0,3.7,3.0,12.0,9.0,0.7,0.9,3.6,2.8,0.5,2.7,4180233494,76.4,60.0,24.8,24.0,14.6,1034.93686132268,41.6583221331925,41.6612246026874,206.522964116458,206.524422632695,0.994627665447021,0.994600041862635,1023.8466775277,41.2119195879617,41.2125016875494,11.09018379498,0.446402545230771,0.448722915138006,6.50344107228756,4.10844751093049,0.678394786340523,0.00034048500000000007,0.0260059976557164,0.0205263064784595,0.0306191207690038,0.0272496986819865,0.0272737144562806,0.027249535470519,0.0272167607722141
dc781675-83ca-46c4-9d63-88184711c0a5,10.4,13.0,8.2,24.8,24.8,35.2,0.0,0.51,14.0,27.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.35,2.8,1.5,4.1,4.4,29.0,0.0,1.0,4.4,4.3,0.1,1.03,3.8,279891121,100.39999999999999,74.4,24.8,25.8,17.6,327.35340374091,13.2554956710854,13.2563266341914,64.9047079410523,64.9048381404378,0.985302950794774,0.985274045278632,317.801854977209,12.8687255570663,12.8687771866597,9.5515487637015,0.38677011401908196,0.387549447531687,5.50604527455268,7.41346037781708,0.312702842145755,4.39764,0.0534415588824485,0.0786392725938099,0.0823332801979301,0.124417348159488,0.124627438610945,0.12254149083803,0.122561025225724
db03156a-c1b1-4147-8427-e8b95374f93f,27.2,9.4,7.0,21.2,20.0,11.2,0.0,0.51,14.0,23.0,0.105,0.08,2.0,19.0,0.14,0.05,0.1,0.31,2.2,2.7,4.4,4.0,7.0,30.0,2.6,0.7,0.9,1.0,2.05,3.3,1652216364,80.0,61.2,21.2,12.6,5.6,715.249366193862,28.866527817907,28.8700683719833,142.42185961835,142.4215173611,0.991175679301465,0.99111251799492,702.681882112821,28.3593206172114,28.3591843155025,12.5674840810408,0.507207200695568,0.510884056480751,20.2736708463239,4.85970566248917,1.59122759523682,0.00073753,0.033343577170694,0.0355657595752166,0.0420499558161392,0.0557854242547751,0.0558280099375826,0.0549547500174976,0.0549786692956212
1afb5596-a238-44eb-acf8-28efe87adb00,23.6,10.6,3.4,24.8,17.6,46.0,0.0,0.5,14.0,20.0,0.175,0.02,2.0,16.0,0.14,0.03,0.1,0.14,1.9,1.3,4.5,3.7,15.0,14.0,3.0,3.6,4.2,4.2,0.34,1.3,2654643304,81.2,60.0,24.8,26.4,23.0,603.366176680948,24.4258145308622,24.437582731962,119.95691525576,119.955236987936,0.988121345611796,0.987869575250372,589.116956550052,23.8489694547241,23.8483021371626,14.2492201308955,0.5768450761381111,0.58928059479938,6.55274914920164,5.00576032445825,0.410831638745397,2.63658,0.0283716438073496,0.0356945448270549,0.0416944217255375,0.128881997620278,0.127280856352492,0.138174065315876,0.139464935327819
7a1a4580-f0cb-462b-a1eb-d1ff194eefad,11.6,5.8,7.0,17.6,9.2,6.4,0.0,0.51,14.0,23.0,0.105,0.03,2.0,31.0,0.105,0.07,0.1,0.44,0.8,2.1,2.4,4.2,16.0,10.0,0.7,4.5,0.2,0.2,0.53,1.6,1969877781,47.6,36.0,17.6,10.2,3.2,254.196158257747,10.3679866020287,10.3730574446647,50.3693964508279,50.3688798248759,0.981149172703663,0.980899266319826,244.702872043087,9.98078065463192,9.98057591507865,9.4932862146595,0.38720594739678305,0.39248152958605104,12.4043241513195,3.8453628027297,1.42677369114759,2.10686,0.117391410271548,0.0967982989636887,0.150987308123861,0.128140696789245,0.127904967255293,0.125742307707091,0.125601302999848
705913e3-6a6f-4902-b323-1fbf4ca307e0,35.6,7.0,5.8,23.6,24.8,36.4,0.0,0.51,14.0,32.0,0.105,0.01,2.0,16.0,0.175,0.1,0.1,0.31,1.5,0.8,5.0,3.7,3.0,11.0,0.5,0.7,4.0,4.6,0.37,3.3,3382575598,87.2,73.2,23.6,24.0,18.2,798.092979751136,32.0914759881677,32.0970811178902,159.107733261748,159.1096844228,0.994190702079786,0.994116081112958,788.847193972176,31.7197011200192,31.7204790913173,9.24578577896008,0.371774868148522,0.376602026572929,10.1169203708219,2.53133327535577,0.608553558095645,0.0009163550000000001,0.028031977108831,0.0249527555915859,0.045284901650333,0.0518595225281146,0.0517611505947471,0.0496606264501799,0.0496176761121329
f7ac0e7b-876d-4f4e-a73a-03c4204fd797,6.8,7.0,11.8,4.4,5.6,48.4,0.0,0.5,14.0,25.0,0.07,0.06,2.0,9.0,0.105,0.08,0.1,0.37,0.6,1.5,3.0,2.7,22.0,24.0,3.2,4.6,2.4,2.5,0.18,2.0,1967783371,29.6,15.6,4.4,36.0,24.2,63.6863471749723,2.66533995859176,2.66799788343351,12.4684813403576,12.4686024831901,0.957004730593687,0.956537209587422,58.3276540141562,2.44107306873364,2.44112050353094,5.35869316081609,0.22426688985812002,0.226877379902574,12.2320904356359,2.61427698479961,0.433927802393158,57.9402,0.164328189748232,0.665978823764767,0.230167886662818,0.140452153488789,0.14423482490517,0.134399582082268,0.139572788447815
c9859ef8-e7ad-487b-b503-f5809799a2ff,26.0,5.8,9.4,24.8,11.6,36.4,0.0,0.5,14.0,23.0,0.14,0.09,2.0,32.0,0.07,0.04,0.1,0.5,1.3,1.1,3.3,3.9,26.0,6.0,0.7,0.1,2.6,1.0,1.03,1.1,877464935,59.599999999999994,48.0,24.8,27.6,18.2,568.295311687077,23.1190421108601,23.1362307928037,113.20485651236,113.204666631164,0.987627340364136,0.987258745503145,554.319658943138,22.5504931581075,22.5504175092149,13.975652743939,0.568548952752569,0.585813283588843,4.961385407976,5.39865095408531,0.512437568605637,1.03394,0.0517554267909902,0.0322431195090272,0.0678898680731306,0.0429515566675973,0.0439297861903142,0.0425264914553128,0.043066011603056
e28a80b9-7587-4f42-9598-e43ac7770d4e,18.8,3.4,9.4,17.6,9.2,12.4,0.0,0.51,14.0,15.0,0.105,0.06,2.0,33.0,0.105,0.09,0.1,0.39,1.1,1.4,4.2,4.6,5.0,3.0,3.7,3.3,0.7,1.5,0.6,1.1,1532055192,42.8,36.0,17.6,15.600000000000001,6.2,294.941348324985,12.1075034992603,12.1177938249331,58.6912386913593,58.6914999377145,0.982150728744878,0.981737993116095,284.50633934044,11.679140678948,11.679244651527,10.4350089845454,0.428362820312276,0.438549173406106,8.38259003616214,2.9574905089811,0.620916217647558,9.25225,0.0364618882974706,0.112838708046026,0.0926592811120192,0.20784237051111,0.20505114800873,0.200545841138308,0.179852500836743
ef5ec2c5-3752-4690-9c30-b02abc1a0949,51.2,8.2,9.4,4.4,3.2,6.4,0.0,0.5,14.0,33.0,0.105,0.03,2.0,11.0,0.07,0.05,0.1,0.29,0.3,1.6,1.5,2.4,1.0,16.0,4.5,1.3,1.4,3.7,0.13,1.1,1124249912,27.199999999999996,10.8,4.4,12.600000000000001,3.2,519.418280647251,21.0965820960703,21.1019332518713,103.51592751913,103.51560285036,0.988877539165678,0.988749047307877,507.928118467199,20.6299001197899,20.6297707121914,11.4901621800524,0.466681976280421,0.47216253967992206,26.4462349869321,12.0540430807561,1.00257316299532,0.00030130900000000004,0.0206205694787566,0.0883313464538609,0.0257744858942129,0.0232509996420704,0.0241342865688113,0.0245552759320964,0.0244617697383941
02642196-3073-4285-84e3-2ccda02d5907,44.0,3.4,1.0,17.6,9.2,29.2,0.0,0.51,14.0,35.0,0.14,0.03,2.0,20.0,0.14,0.1,0.1,0.47,0.5,4.4,3.0,2.7,18.0,23.0,3.2,0.3,4.2,0.3,0.11,1.9,2229896520,42.8,36.0,17.6,15.6,14.6,,,,,,,,,,,,,,31.4141355934092,5.11508196513813,1.41164107785534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0d31de81-ce9a-453e-92ee-cc6c2843d1b8,41.6,5.8,4.6,16.4,10.4,40.0,0.0,0.5,14.0,31.0,0.105,0.04,2.0,18.0,0.105,0.08,0.1,0.25,1.1,2.9,3.7,3.1,5.0,8.0,3.0,4.6,4.0,2.8,1.02,1.6,4213801137,48.8,37.2,16.4,24.6,20.0,515.385840026967,20.7385781318784,20.7490682867384,101.762947526616,101.763336967164,0.984314647601734,0.984069560977484,499.344623505625,20.0930966375851,20.093250427972,16.0412165213424,0.645481494293344,0.655817858766387,46.0612737497813,8.30467784770028,1.42501643220012,1.94585,0.0089105268082732,0.0255364198314975,0.0193083053759088,0.0069435373239558,0.0070824978531319,0.0065473267731924,0.0064924553685048
988e4e29-f167-4779-96cd-5c9a474491c4,39.2,11.8,4.6,9.2,6.8,11.2,0.0,0.51,14.0,30.0,0.14,0.06,2.0,32.0,0.07,0.06,0.1,0.28,0.7,2.6,3.9,2.7,29.0,22.0,4.4,0.1,2.3,4.3,0.13,1.4,2497943708,46.400000000000006,22.799999999999997,9.2,10.2,5.6,715.50763013744,28.8195996212424,28.829367751483,142.327089290373,142.327119052388,0.991143327350098,0.990975607939483,702.889721304065,28.3113687298886,28.3113805702694,12.6179088333749,0.5082308913538091,0.517987181213593,20.4471908773225,9.34739858004911,0.971426040140108,0.000461352,0.0158354635572907,0.0572132541776503,0.0282164088517103,0.0626169509939026,0.0610478022292977,0.0615576348513056,0.0631807333249965
